utc_timestamp,NL1 0,NL1 1,NL1 2,NL1 3,NL1 4,NL1 5
2013-01-01 00:00:00,8070,4374,3203,6770,1109,7277
2013-01-01 01:00:00,7778,4290,3079,6504,1089,7057
2013-01-01 02:00:00,7598,4245,3020,6374,1078,6961
2013-01-01 03:00:00,7507,4225,2997,6327,1074,6922
2013-01-01 04:00:00,7499,4226,3006,6353,1075,6948
2013-01-01 05:00:00,7507,4238,3033,6432,1077,7025
2013-01-01 06:00:00,7393,4211,2994,6387,1069,6985
2013-01-01 07:00:00,7262,4191,2973,6192,1058,7055
2013-01-01 08:00:00,7253,4203,2946,6107,1060,6986
2013-01-01 09:00:00,7163,4172,2884,5958,1050,6867
2013-01-01 10:00:00,7319,4193,2934,6058,1054,6977
2013-01-01 11:00:00,7466,4232,2989,6172,1064,7074
2013-01-01 12:00:00,7470,4242,2987,6157,1066,7068
2013-01-01 13:00:00,7551,4255,3024,6252,1070,7136
2013-01-01 14:00:00,7653,4289,3076,6367,1080,7220
2013-01-01 15:00:00,7810,4353,3160,6543,1098,7363
2013-01-01 16:00:00,8011,4395,3251,6766,1107,7552
2013-01-01 17:00:00,8734,4591,3557,7449,1157,8115
2013-01-01 18:00:00,9076,4699,3721,7769,1184,8423
2013-01-01 19:00:00,8934,4658,3656,7623,1173,8305
2013-01-01 20:00:00,8675,4582,3527,7320,1154,8060
2013-01-01 21:00:00,8322,4480,3367,6923,1129,7752
2013-01-01 22:00:00,8160,4430,3291,6727,1117,7597
2013-01-01 23:00:00,7987,4377,3201,6474,1106,7388
2013-01-02 00:00:00,8074,4451,3313,6502,1140,7472
2013-01-02 01:00:00,7694,4338,3137,6134,1110,7160
2013-01-02 02:00:00,7592,4316,3106,6051,1105,7103
2013-01-02 03:00:00,7623,4335,3136,6098,1112,7146
2013-01-02 04:00:00,7670,4360,3185,6173,1120,7239
2013-01-02 05:00:00,7740,4395,3247,6314,1130,7359
2013-01-02 06:00:00,7863,4432,3302,6425,1141,7486
2013-01-02 07:00:00,8335,4527,3455,6684,1173,7790
2013-01-02 08:00:00,9334,4755,3828,7292,1243,8481
2013-01-02 09:00:00,9545,4793,3886,7360,1252,8609
2013-01-02 10:00:00,9564,4791,3889,7300,1249,8653
2013-01-02 11:00:00,9601,4791,3905,7287,1247,8725
2013-01-02 12:00:00,9402,4740,3822,7170,1229,8582
2013-01-02 13:00:00,9477,4765,3867,7259,1237,8652
2013-01-02 14:00:00,9631,4835,3974,7428,1256,8846
2013-01-02 15:00:00,9625,4862,4029,7538,1262,8943
2013-01-02 16:00:00,9631,4896,4064,7699,1268,8989
2013-01-02 17:00:00,9858,4989,4194,8070,1284,9228
2013-01-02 18:00:00,9970,5057,4296,8248,1296,9451
2013-01-02 19:00:00,9754,4998,4201,8082,1278,9284
2013-01-02 20:00:00,9286,4848,3973,7623,1235,8893
2013-01-02 21:00:00,8832,4717,3754,7185,1199,8481
2013-01-02 22:00:00,8452,4579,3541,6897,1162,8043
2013-01-02 23:00:00,8122,4479,3364,6550,1137,7673
2013-01-03 00:00:00,7907,4411,3272,6367,1121,7470
2013-01-03 01:00:00,7426,4237,2996,5940,1068,7015
2013-01-03 02:00:00,7291,4199,2936,5863,1060,6884
2013-01-03 03:00:00,7362,4229,2983,5953,1068,6972
2013-01-03 04:00:00,7467,4257,3052,6082,1075,7130
2013-01-03 05:00:00,7554,4294,3118,6258,1085,7280
2013-01-03 06:00:00,7485,4280,3101,6278,1080,7287
2013-01-03 07:00:00,7602,4396,3282,6366,1130,7514
2013-01-03 08:00:00,7560,4274,3081,6229,1077,7309
2013-01-03 09:00:00,7910,4363,3220,6443,1100,7580
2013-01-03 10:00:00,8298,4483,3415,6714,1130,7984
2013-01-03 11:00:00,8407,4525,3473,6786,1140,8107
2013-01-03 12:00:00,8371,4516,3463,6769,1136,8100
2013-01-03 13:00:00,7531,3602,3467,6819,876,7650
2013-01-03 14:00:00,7354,3357,3467,6903,807,7528
2013-01-03 15:00:00,7435,3386,3518,7034,815,7622
2013-01-03 16:00:00,7567,3424,3575,7196,824,7732
2013-01-03 17:00:00,7840,3502,3685,7502,842,7927
2013-01-03 18:00:00,7868,3519,3712,7557,843,7991
2013-01-03 19:00:00,7746,3484,3652,7430,833,7876
2013-01-03 20:00:00,7851,3863,3543,7097,943,7854
2013-01-03 21:00:00,8329,4524,3428,6870,1135,7952
2013-01-03 22:00:00,8134,4460,3320,6685,1121,7696
2013-01-03 23:00:00,7913,4388,3203,6409,1105,7428
2013-01-04 00:00:00,7863,4376,3192,6358,1105,7363
2013-01-04 01:00:00,7510,4272,3028,6037,1080,7046
2013-01-04 02:00:00,7368,4237,2977,5943,1071,6955
2013-01-04 03:00:00,7383,4240,2984,5982,1072,6973
2013-01-04 04:00:00,7463,4269,3038,6113,1080,7084
2013-01-04 05:00:00,7506,4291,3085,6253,1086,7196
2013-01-04 06:00:00,7409,4273,3064,6249,1079,7201
2013-01-04 07:00:00,7114,4187,2923,5998,1055,6976
2013-01-04 08:00:00,7061,4161,2863,5848,1045,6872
2013-01-04 09:00:00,7352,4301,3069,6027,1096,7122
2013-01-04 10:00:00,7496,4325,3099,6105,1099,7194
2013-01-04 11:00:00,6419,3120,3033,6075,754,6527
2013-01-04 12:00:00,6415,3108,3009,6056,751,6477
2013-01-04 13:00:00,6539,3149,3077,6174,762,6604
2013-01-04 14:00:00,6655,3192,3148,6329,777,6700
2013-01-04 15:00:00,6809,3258,3256,6543,799,6863
2013-01-04 16:00:00,7112,3373,3447,6856,831,7228
2013-01-04 17:00:00,7437,3374,3461,7172,809,7446
2013-01-04 18:00:00,7768,3486,3650,7477,835,7855
2013-01-04 19:00:00,7699,3474,3638,7426,830,7854
2013-01-04 20:00:00,7421,3392,3506,7126,809,7604
2013-01-04 21:00:00,7266,3344,3428,6918,797,7444
2013-01-04 22:00:00,7047,3279,3325,6685,782,7221
2013-01-04 23:00:00,6679,3164,3140,6275,756,6823
2013-01-05 00:00:00,6717,3171,3153,6315,762,6779
2013-01-05 01:00:00,6349,3059,2973,5999,735,6413
2013-01-05 02:00:00,6221,3025,2922,5930,727,6310
2013-01-05 03:00:00,6273,3043,2956,6018,733,6370
2013-01-05 04:00:00,6389,3082,3026,6159,744,6518
2013-01-05 05:00:00,6547,3135,3123,6380,758,6730
2013-01-05 06:00:00,6865,3231,3288,6642,781,7115
2013-01-05 07:00:00,7691,3449,3653,7124,842,7910
2013-01-05 08:00:00,8865,3742,4131,7827,930,8818
2013-01-05 09:00:00,9203,3837,4285,7965,954,9151
2013-01-05 10:00:00,9228,3845,4300,7933,955,9200
2013-01-05 11:00:00,9240,3842,4293,7919,956,9177
2013-01-05 12:00:00,9009,3785,4196,7766,937,9003
2013-01-05 13:00:00,9118,3813,4247,7844,947,9091
2013-01-05 14:00:00,9230,3849,4310,7956,956,9210
2013-01-05 15:00:00,9216,3852,4314,8033,956,9207
2013-01-05 16:00:00,9013,3818,4251,8012,937,9121
2013-01-05 17:00:00,8962,3827,4242,8182,927,9108
2013-01-05 18:00:00,9029,3857,4280,8340,929,9174
2013-01-05 19:00:00,8878,3810,4198,8218,917,9001
2013-01-05 20:00:00,8390,3675,3981,7719,880,8611
2013-01-05 21:00:00,7906,3542,3767,7249,844,8203
2013-01-05 22:00:00,7360,3378,3493,6816,804,7609
2013-01-05 23:00:00,6891,3229,3245,6383,770,7054
2013-01-06 00:00:00,6662,3158,3133,6213,757,6758
2013-01-06 01:00:00,6293,3048,2956,5892,730,6404
2013-01-06 02:00:00,6200,3023,2920,5849,725,6331
2013-01-06 03:00:00,6283,3054,2978,5955,733,6451
2013-01-06 04:00:00,6360,3080,3025,6084,741,6544
2013-01-06 05:00:00,6538,3140,3134,6331,756,6782
2013-01-06 06:00:00,6837,3225,3279,6616,779,7103
2013-01-06 07:00:00,7800,3487,3722,7168,850,8075
2013-01-06 08:00:00,9058,3813,4262,7872,945,9150
2013-01-06 09:00:00,9353,3895,4397,7948,966,9453
2013-01-06 10:00:00,9357,3890,4387,7887,966,9432
2013-01-06 11:00:00,9328,3875,4361,7823,963,9376
2013-01-06 12:00:00,9023,3793,4221,7639,938,9098
2013-01-06 13:00:00,9172,3830,4282,7781,951,9192
2013-01-06 14:00:00,9290,3867,4344,7922,961,9300
2013-01-06 15:00:00,9986,4604,4437,8097,1168,9756
2013-01-06 16:00:00,10322,5082,4404,8146,1295,9980
2013-01-06 17:00:00,10267,5095,4405,8315,1284,10004
2013-01-06 18:00:00,10349,5135,4462,8487,1288,10123
2013-01-06 19:00:00,10194,5089,4383,8344,1276,9968
2013-01-06 20:00:00,9718,4948,4151,7862,1239,9518
2013-01-06 21:00:00,9392,4930,4097,7576,1254,9212
2013-01-06 22:00:00,8726,4721,3755,7039,1197,8531
2013-01-06 23:00:00,8260,4567,3508,6580,1157,8036
2013-01-07 00:00:00,8074,4505,3413,6427,1142,7811
2013-01-07 01:00:00,6620,3310,3149,5987,807,6820
2013-01-07 02:00:00,6250,3050,2970,5810,728,6483
2013-01-07 03:00:00,6282,3062,2994,5883,732,6523
2013-01-07 04:00:00,6399,3103,3069,6027,743,6686
2013-01-07 05:00:00,6556,3157,3168,6250,757,6907
2013-01-07 06:00:00,6821,3234,3302,6469,777,7220
2013-01-07 07:00:00,7592,3423,3613,6921,833,7866
2013-01-07 08:00:00,8836,3743,4136,7625,925,8897
2013-01-07 09:00:00,9893,4675,4334,7703,1187,9672
2013-01-07 10:00:00,10485,5161,4523,7850,1337,10115
2013-01-07 11:00:00,10431,5130,4470,7770,1329,10012
2013-01-07 12:00:00,10194,5067,4364,7609,1307,9828
2013-01-07 13:00:00,10410,5133,4474,7785,1327,10027
2013-01-07 14:00:00,10588,5192,4569,7996,1346,10166
2013-01-07 15:00:00,10669,5239,4643,8173,1361,10273
2013-01-07 16:00:00,10566,5248,4648,8262,1357,10285
2013-01-07 17:00:00,10249,5087,4382,8217,1281,9963
2013-01-07 18:00:00,10362,5139,4462,8420,1287,10139
2013-01-07 19:00:00,10169,5083,4370,8278,1273,9954
2013-01-07 20:00:00,9682,4944,4147,7796,1236,9535
2013-01-07 21:00:00,9107,4758,3842,7329,1192,8873
2013-01-07 22:00:00,8632,4613,3609,6953,1155,8377
2013-01-07 23:00:00,8254,4491,3422,6571,1125,7980
2013-01-08 00:00:00,8058,4448,3336,6400,1119,7743
2013-01-08 01:00:00,7610,4296,3116,6022,1081,7315
2013-01-08 02:00:00,7595,4340,3170,6045,1104,7311
2013-01-08 03:00:00,7611,4361,3181,6102,1115,7276
2013-01-08 04:00:00,7712,4404,3255,6221,1129,7404
2013-01-08 05:00:00,7797,4419,3318,6383,1134,7537
2013-01-08 06:00:00,8147,4533,3496,6644,1166,7923
2013-01-08 07:00:00,9002,4759,3881,7119,1228,8764
2013-01-08 08:00:00,10246,5073,4408,7836,1318,9821
2013-01-08 09:00:00,10602,5179,4575,7974,1343,10204
2013-01-08 10:00:00,10633,5184,4581,7955,1345,10224
2013-01-08 11:00:00,10674,5191,4592,7970,1348,10247
2013-01-08 12:00:00,10515,5157,4532,7892,1335,10139
2013-01-08 13:00:00,10725,5219,4637,8076,1355,10316
2013-01-08 14:00:00,10944,5287,4753,8295,1376,10514
2013-01-08 15:00:00,11024,5326,4834,8438,1385,10675
2013-01-08 16:00:00,10910,5347,4829,8470,1384,10672
2013-01-08 17:00:00,10820,5349,4810,8617,1372,10632
2013-01-08 18:00:00,10802,5362,4811,8708,1371,10618
2013-01-08 19:00:00,10583,5288,4695,8512,1349,10420
2013-01-08 20:00:00,10062,5108,4431,8011,1298,9957
2013-01-08 21:00:00,9472,4912,4119,7521,1245,9335
2013-01-08 22:00:00,8891,4732,3815,7084,1197,8701
2013-01-08 23:00:00,8485,4617,3591,6682,1170,8218
2013-01-09 00:00:00,8206,4502,3435,6487,1142,7860
2013-01-09 01:00:00,7705,4332,3167,6082,1101,7307
2013-01-09 02:00:00,7587,4310,3116,5991,1098,7186
2013-01-09 03:00:00,7601,4320,3134,6028,1103,7205
2013-01-09 04:00:00,7647,4342,3177,6113,1111,7268
2013-01-09 05:00:00,7750,4384,3259,6277,1123,7439
2013-01-09 06:00:00,8002,4462,3389,6496,1146,7718
2013-01-09 07:00:00,8812,4690,3751,6946,1210,8494
2013-01-09 08:00:00,10014,4993,4249,7646,1297,9479
2013-01-09 09:00:00,10253,5041,4333,7723,1308,9679
2013-01-09 10:00:00,10214,5014,4300,7642,1299,9637
2013-01-09 11:00:00,10210,5004,4286,7613,1296,9621
2013-01-09 12:00:00,9934,4930,4155,7452,1273,9364
2013-01-09 13:00:00,10013,4958,4202,7530,1281,9440
2013-01-09 14:00:00,10103,4994,4263,7645,1291,9545
2013-01-09 15:00:00,10006,4989,4251,7674,1289,9499
2013-01-09 16:00:00,9919,4994,4248,7762,1285,9489
2013-01-09 17:00:00,10074,5059,4340,8056,1292,9673
2013-01-09 18:00:00,10095,5079,4364,8161,1292,9722
2013-01-09 19:00:00,9844,5001,4237,7932,1268,9505
2013-01-09 20:00:00,9335,4837,3970,7448,1223,9009
2013-01-09 21:00:00,8751,4656,3648,6961,1179,8321
2013-01-09 22:00:00,8362,4518,3434,6682,1143,7868
2013-01-09 23:00:00,8033,4422,3257,6359,1120,7484
2013-01-10 00:00:00,7757,4314,3116,6143,1091,7201
2013-01-10 01:00:00,7365,4199,2919,5785,1062,6830
2013-01-10 02:00:00,7181,4150,2824,5617,1049,6645
2013-01-10 03:00:00,7131,4134,2787,5570,1046,6570
2013-01-10 04:00:00,7124,4131,2792,5578,1046,6577
2013-01-10 05:00:00,7158,4158,2851,5683,1056,6682
2013-01-10 06:00:00,7103,4165,2855,5681,1059,6708
2013-01-10 07:00:00,6972,4124,2784,5556,1048,6603
2013-01-10 08:00:00,7261,4176,2886,5734,1062,6811
2013-01-10 09:00:00,7631,4276,3040,5990,1088,7105
2013-01-10 10:00:00,7968,4380,3196,6252,1115,7406
2013-01-10 11:00:00,8087,4412,3263,6358,1124,7542
2013-01-10 12:00:00,8053,4406,3264,6381,1122,7539
2013-01-10 13:00:00,8162,4450,3332,6524,1135,7649
2013-01-10 14:00:00,8299,4504,3428,6687,1151,7816
2013-01-10 15:00:00,8430,4572,3521,6864,1172,7957
2013-01-10 16:00:00,8605,4637,3622,7079,1191,8132
2013-01-10 17:00:00,8969,4747,3790,7458,1218,8439
2013-01-10 18:00:00,9053,4778,3848,7580,1224,8560
2013-01-10 19:00:00,8997,4776,3823,7519,1223,8520
2013-01-10 20:00:00,8626,4632,3621,7162,1182,8159
2013-01-10 21:00:00,8409,4580,3500,6913,1170,7902
2013-01-10 22:00:00,8236,4508,3400,6744,1149,7707
2013-01-10 23:00:00,8026,4436,3279,6477,1131,7459
2013-01-11 00:00:00,7917,4388,3230,6383,1118,7351
2013-01-11 01:00:00,7585,4292,3084,6058,1093,7094
2013-01-11 02:00:00,7458,4273,3044,5963,1090,7009
2013-01-11 03:00:00,7517,4308,3092,6041,1102,7078
2013-01-11 04:00:00,7596,4351,3161,6157,1117,7187
2013-01-11 05:00:00,7689,4400,3253,6341,1131,7372
2013-01-11 06:00:00,7595,4390,3245,6345,1129,7383
2013-01-11 07:00:00,7336,4318,3131,6115,1108,7222
2013-01-11 08:00:00,7289,4285,3074,6017,1095,7130
2013-01-11 09:00:00,7400,4295,3077,6053,1095,7142
2013-01-11 10:00:00,7637,4360,3169,6224,1110,7326
2013-01-11 11:00:00,7780,4389,3217,6341,1116,7420
2013-01-11 12:00:00,7831,4402,3231,6373,1120,7441
2013-01-11 13:00:00,7959,4448,3299,6497,1133,7553
2013-01-11 14:00:00,8037,4462,3347,6612,1139,7628
2013-01-11 15:00:00,8116,4503,3416,6729,1151,7744
2013-01-11 16:00:00,8296,4590,3521,6909,1176,7924
2013-01-11 17:00:00,8787,4708,3745,7381,1205,8367
2013-01-11 18:00:00,8993,4787,3848,7566,1225,8561
2013-01-11 19:00:00,8832,4734,3765,7425,1210,8410
2013-01-11 20:00:00,8496,4626,3584,7061,1179,8087
2013-01-11 21:00:00,8235,4522,3425,6783,1150,7781
2013-01-11 22:00:00,7975,4431,3283,6530,1126,7501
2013-01-11 23:00:00,7647,4321,3121,6147,1096,7199
2013-01-12 00:00:00,7693,4330,3147,6166,1098,7234
2013-01-12 01:00:00,7351,4235,2980,5834,1075,6916
2013-01-12 02:00:00,7220,4201,2932,5706,1064,6855
2013-01-12 03:00:00,7279,4226,2976,5772,1073,6930
2013-01-12 04:00:00,7466,4303,3107,5929,1094,7200
2013-01-12 05:00:00,7647,4376,3226,6163,1116,7423
2013-01-12 06:00:00,8012,4480,3420,6486,1146,7832
2013-01-12 07:00:00,8908,4707,3787,7079,1217,8528
2013-01-12 08:00:00,10229,5044,4335,7878,1318,9578
2013-01-12 09:00:00,10546,5131,4461,8008,1341,9841
2013-01-12 10:00:00,10569,5122,4461,7984,1338,9862
2013-01-12 11:00:00,10597,5120,4462,7981,1337,9873
2013-01-12 12:00:00,10345,5057,4363,7817,1315,9712
2013-01-12 13:00:00,10475,5093,4423,7909,1328,9807
2013-01-12 14:00:00,10651,5160,4534,8053,1346,10027
2013-01-12 15:00:00,10642,5168,4557,8130,1346,10063
2013-01-12 16:00:00,10329,5111,4448,8042,1323,9858
2013-01-12 17:00:00,10228,5115,4432,8179,1311,9837
2013-01-12 18:00:00,10326,5151,4487,8349,1314,9951
2013-01-12 19:00:00,10138,5087,4376,8205,1297,9729
2013-01-12 20:00:00,9573,4919,4088,7676,1251,9185
2013-01-12 21:00:00,9030,4759,3822,7195,1207,8670
2013-01-12 22:00:00,8312,4510,3427,6702,1144,7822
2013-01-12 23:00:00,7883,4376,3211,6287,1109,7387
2013-01-13 00:00:00,7747,4347,3153,6153,1104,7244
2013-01-13 01:00:00,7315,4190,2911,5738,1060,6828
2013-01-13 02:00:00,7166,4136,2831,5616,1045,6679
2013-01-13 03:00:00,7252,4186,2904,5663,1058,6839
2013-01-13 04:00:00,7328,4231,2972,5750,1074,6938
2013-01-13 05:00:00,7466,4289,3068,5935,1092,7114
2013-01-13 06:00:00,7764,4371,3207,6202,1118,7389
2013-01-13 07:00:00,8772,4631,3667,6832,1192,8348
2013-01-13 08:00:00,10105,4996,4234,7641,1302,9414
2013-01-13 09:00:00,10415,5064,4381,7797,1319,9746
2013-01-13 10:00:00,10487,5082,4418,7801,1323,9849
2013-01-13 11:00:00,10529,5091,4438,7828,1326,9892
2013-01-13 12:00:00,10328,5054,4368,7714,1312,9772
2013-01-13 13:00:00,10570,5128,4493,7913,1335,9999
2013-01-13 14:00:00,10712,5173,4575,8071,1348,10136
2013-01-13 15:00:00,9485,3977,4492,8049,1010,9374
2013-01-13 16:00:00,10357,5149,4479,8046,1335,9912
2013-01-13 17:00:00,10253,5154,4465,8178,1323,9896
2013-01-13 18:00:00,10346,5195,4520,8364,1328,10000
2013-01-13 19:00:00,10200,5149,4446,8244,1314,9871
2013-01-13 20:00:00,9673,4967,4171,7770,1264,9365
2013-01-13 21:00:00,9101,4795,3876,7301,1219,8758
2013-01-13 22:00:00,8409,4569,3522,6803,1159,8030
2013-01-13 23:00:00,7855,4349,3184,6282,1092,7450
2013-01-14 00:00:00,7677,4292,3101,6146,1080,7232
2013-01-14 01:00:00,7458,4275,3058,5926,1085,7092
2013-01-14 02:00:00,7353,4247,3020,5875,1079,7003
2013-01-14 03:00:00,7420,4286,3070,5976,1094,7064
2013-01-14 04:00:00,7557,4344,3170,6142,1113,7233
2013-01-14 05:00:00,7528,4279,3085,6210,1082,7217
2013-01-14 06:00:00,7866,4362,3258,6510,1103,7615
2013-01-14 07:00:00,8940,4668,3751,7140,1188,8659
2013-01-14 08:00:00,10284,5006,4317,7949,1287,9767
2013-01-14 09:00:00,10524,5068,4426,7989,1303,10016
2013-01-14 10:00:00,10556,5073,4429,7970,1307,10010
2013-01-14 11:00:00,10566,5070,4424,7934,1307,10002
2013-01-14 12:00:00,10337,5016,4338,7790,1287,9862
2013-01-14 13:00:00,10767,5211,4632,8148,1358,10255
2013-01-14 14:00:00,10981,5279,4745,8352,1378,10453
2013-01-14 15:00:00,11000,5310,4796,8463,1386,10534
2013-01-14 16:00:00,10394,5056,4393,8138,1291,9938
2013-01-14 17:00:00,10358,5080,4409,8337,1283,9994
2013-01-14 18:00:00,10439,5120,4453,8532,1288,10061
2013-01-14 19:00:00,10190,5039,4331,8346,1267,9821
2013-01-14 20:00:00,9643,4886,4079,7809,1227,9345
2013-01-14 21:00:00,9064,4716,3790,7311,1184,8733
2013-01-14 22:00:00,8460,4524,3474,6864,1137,8039
2013-01-14 23:00:00,8167,4476,3383,6574,1140,7702
2013-01-15 00:00:00,7989,4434,3298,6403,1131,7495
2013-01-15 01:00:00,7525,4276,3063,5999,1090,7050
2013-01-15 02:00:00,7415,4259,3025,5909,1086,6973
2013-01-15 03:00:00,7453,4287,3058,5955,1096,7017
2013-01-15 04:00:00,7510,4311,3104,6036,1104,7096
2013-01-15 05:00:00,7642,4367,3195,6212,1121,7273
2013-01-15 06:00:00,7978,4445,3358,6481,1142,7640
2013-01-15 07:00:00,8914,4677,3743,7036,1211,8427
2013-01-15 08:00:00,10172,4998,4249,7772,1309,9378
2013-01-15 09:00:00,10471,5071,4372,7895,1328,9646
2013-01-15 10:00:00,10528,5093,4398,7900,1335,9704
2013-01-15 11:00:00,10580,5094,4419,7942,1336,9747
2013-01-15 12:00:00,10398,5066,4364,7848,1324,9660
2013-01-15 13:00:00,10602,5124,4472,8020,1341,9862
2013-01-15 14:00:00,10791,5196,4584,8197,1361,10067
2013-01-15 15:00:00,10803,5220,4624,8282,1366,10140
2013-01-15 16:00:00,10481,5156,4509,8180,1341,9927
2013-01-15 17:00:00,10314,5138,4446,8281,1325,9785
2013-01-15 18:00:00,10377,5158,4485,8441,1325,9859
2013-01-15 19:00:00,10181,5104,4388,8271,1309,9684
2013-01-15 20:00:00,9629,4930,4099,7771,1262,9130
2013-01-15 21:00:00,9022,4726,3783,7281,1208,8498
2013-01-15 22:00:00,8481,4577,3519,6855,1167,7966
2013-01-15 23:00:00,8088,4449,3318,6475,1133,7561
2013-01-16 00:00:00,7964,4404,3266,6370,1122,7441
2013-01-16 01:00:00,7636,4310,3124,6054,1098,7192
2013-01-16 02:00:00,7569,4299,3127,5999,1094,7228
2013-01-16 03:00:00,7685,4372,3214,6105,1116,7374
2013-01-16 04:00:00,7745,4383,3268,6227,1121,7469
2013-01-16 05:00:00,7911,4450,3384,6460,1142,7687
2013-01-16 06:00:00,8054,4427,3358,6554,1121,7827
2013-01-16 07:00:00,8981,4672,3754,7103,1191,8659
2013-01-16 08:00:00,10260,4992,4293,7835,1284,9727
2013-01-16 09:00:00,10721,5190,4588,8081,1352,10173
2013-01-16 10:00:00,10600,5130,4493,7931,1335,9994
2013-01-16 11:00:00,10513,5086,4419,7837,1323,9846
2013-01-16 12:00:00,10217,5007,4291,7631,1296,9635
2013-01-16 13:00:00,10338,5054,4376,7711,1307,9820
2013-01-16 14:00:00,10434,5096,4444,7842,1320,9931
2013-01-16 15:00:00,10376,5121,4471,7937,1326,9949
2013-01-16 16:00:00,9015,3895,4345,7900,975,9124
2013-01-16 17:00:00,9144,3962,4434,8199,984,9285
2013-01-16 18:00:00,8952,3825,4224,8158,922,9057
2013-01-16 19:00:00,8743,3768,4133,8010,907,8880
2013-01-16 20:00:00,8267,3624,3893,7580,871,8395
2013-01-16 21:00:00,7685,3437,3575,7122,828,7686
2013-01-16 22:00:00,8522,4558,3483,6945,1151,7995
2013-01-16 23:00:00,8242,4476,3351,6637,1131,7718
2013-01-17 00:00:00,8017,4414,3258,6458,1118,7486
2013-01-17 01:00:00,7708,4334,3139,6169,1097,7288
2013-01-17 02:00:00,6868,3578,3074,6065,882,6818
2013-01-17 03:00:00,6377,3061,2981,6093,740,6396
2013-01-17 04:00:00,6416,3076,3009,6184,743,6467
2013-01-17 05:00:00,6514,3115,3086,6378,754,6641
2013-01-17 06:00:00,6465,3107,3080,6401,751,6666
2013-01-17 07:00:00,6404,3086,3045,6335,745,6649
2013-01-17 08:00:00,6626,3129,3098,6341,757,6748
2013-01-17 09:00:00,7508,3866,3258,6450,963,7332
2013-01-17 10:00:00,8501,4603,3554,6784,1183,8050
2013-01-17 11:00:00,8497,4586,3523,6732,1176,8012
2013-01-17 12:00:00,8328,4533,3433,6599,1159,7847
2013-01-17 13:00:00,8397,4559,3474,6699,1166,7907
2013-01-17 14:00:00,8296,4478,3355,6665,1134,7760
2013-01-17 15:00:00,8344,4496,3389,6807,1139,7816
2013-01-17 16:00:00,8469,4538,3456,6995,1148,7960
2013-01-17 17:00:00,8861,4652,3632,7411,1176,8290
2013-01-17 18:00:00,9023,4713,3736,7588,1188,8525
2013-01-17 19:00:00,8936,4691,3700,7512,1182,8463
2013-01-17 20:00:00,8587,4561,3529,7163,1147,8151
2013-01-17 21:00:00,8379,4509,3425,6922,1136,7917
2013-01-17 22:00:00,8236,4472,3343,6769,1130,7702
2013-01-17 23:00:00,8042,4404,3246,6511,1113,7499
2013-01-18 00:00:00,8005,4387,3244,6473,1110,7465
2013-01-18 01:00:00,7682,4301,3100,6168,1090,7188
2013-01-18 02:00:00,7504,4241,3023,6053,1073,7055
2013-01-18 03:00:00,7572,4279,3074,6137,1083,7160
2013-01-18 04:00:00,7628,4301,3118,6243,1089,7255
2013-01-18 05:00:00,7706,4329,3193,6423,1095,7443
2013-01-18 06:00:00,7555,4304,3131,6399,1090,7324
2013-01-18 07:00:00,7275,4208,3001,6183,1061,7140
2013-01-18 08:00:00,7262,4206,2966,6110,1059,7067
2013-01-18 09:00:00,7444,4243,3027,6202,1066,7193
2013-01-18 10:00:00,7745,4334,3156,6429,1090,7432
2013-01-18 11:00:00,7904,4375,3217,6559,1101,7542
2013-01-18 12:00:00,7988,4384,3254,6636,1102,7632
2013-01-18 13:00:00,6958,3234,3249,6697,776,7047
2013-01-18 14:00:00,7039,3258,3290,6798,784,7111
2013-01-18 15:00:00,7063,3272,3319,6873,787,7169
2013-01-18 16:00:00,7145,3299,3364,6983,793,7268
2013-01-18 17:00:00,7608,3426,3556,7422,825,7620
2013-01-18 18:00:00,7827,3497,3670,7627,841,7856
2013-01-18 19:00:00,7703,3464,3618,7501,832,7768
2013-01-18 20:00:00,7362,3360,3447,7134,805,7433
2013-01-18 21:00:00,7147,3293,3335,6878,789,7195
2013-01-18 22:00:00,6928,3226,3227,6649,773,6957
2013-01-18 23:00:00,6622,3135,3086,6268,752,6668
2013-01-19 00:00:00,6652,3145,3109,6289,757,6662
2013-01-19 01:00:00,6343,3054,2965,6013,736,6384
2013-01-19 02:00:00,6255,3036,2941,5977,731,6344
2013-01-19 03:00:00,6359,3075,3014,6101,741,6501
2013-01-19 04:00:00,6521,3130,3113,6278,755,6716
2013-01-19 05:00:00,6715,3195,3231,6526,772,6977
2013-01-19 06:00:00,7146,3328,3462,6856,804,7513
2013-01-19 07:00:00,8234,3631,3975,7473,884,8652
2013-01-19 08:00:00,9505,3946,4489,8207,980,9631
2013-01-19 09:00:00,9780,4016,4600,8303,999,9857
2013-01-19 10:00:00,9819,4025,4617,8271,1002,9899
2013-01-19 11:00:00,9856,4027,4618,8275,1004,9890
2013-01-19 12:00:00,9585,3961,4506,8112,982,9686
2013-01-19 13:00:00,9693,3988,4554,8201,992,9763
2013-01-19 14:00:00,9836,4033,4633,8340,1004,9915
2013-01-19 15:00:00,9866,4058,4676,8451,1007,10017
2013-01-19 16:00:00,9532,3987,4552,8355,978,9801
2013-01-19 17:00:00,9386,3972,4502,8469,961,9707
2013-01-19 18:00:00,9493,4013,4560,8655,966,9817
2013-01-19 19:00:00,9348,3975,4498,8524,955,9707
2013-01-19 20:00:00,8852,3836,4274,8026,918,9296
