utc_timestamp,BE,DE,FR,GB,LU
2015-01-01 00:00:00,11832,67584,71497,37413,1029
2015-01-01 01:00:00,11012,63455,68960,35938,966
2015-01-01 02:00:00,11116,62181,68156,35830,946
2015-01-01 03:00:00,11969,68852,76507,38912,1048
2015-01-01 04:00:00,12490,70360,77945,38271,1071
2015-01-01 05:00:00,13317,76219,86680,40529,1160
2015-01-01 06:00:00,14122,78658,91543,42106,1197
2015-01-01 07:00:00,13760,76704,88271,41097,1168
2015-01-01 08:00:00,13255,78740,83932,39752,1199
2015-01-01 09:00:00,12601,77946,78824,38930,1187
2015-01-01 10:00:00,12279,78288,75356,40064,1192
2015-01-01 11:00:00,12622,80986,73802,42298,1233
2015-01-01 12:00:00,13169,85434,76657,46384,1301
2015-01-01 13:00:00,13619,87883,76474,49562,1338
2015-01-01 14:00:00,13359,88409,75460,50505,1346
2015-01-01 15:00:00,13469,88830,75499,50069,1352
2015-01-01 16:00:00,14286,95421,81661,51638,1453
2015-01-01 17:00:00,15518,101997,91530,54594,1553
2015-01-01 18:00:00,15067,99938,89518,52916,1521
2015-01-01 19:00:00,14287,94158,85377,49133,1433
2015-01-01 20:00:00,13856,90283,82755,46777,1374
2015-01-01 21:00:00,13473,87178,79190,44101,1327
2015-01-01 22:00:00,13592,84535,79839,40379,1287
2015-01-01 23:00:00,12793,75915,72898,36257,1156
2015-01-02 00:00:00,12744,77673,71469,38373,1182
2015-01-02 01:00:00,11896,73247,68914,36682,1115
2015-01-02 02:00:00,11345,71218,67080,35516,1084
2015-01-02 03:00:00,12119,76866,73030,37648,1170
2015-01-02 04:00:00,12123,78441,73921,37646,1194
2015-01-02 05:00:00,13027,84924,81337,40965,1293
2015-01-02 06:00:00,13626,89258,85478,43626,1359
2015-01-02 07:00:00,13188,89992,83402,44976,1370
2015-01-02 08:00:00,13451,91449,80881,46728,1392
2015-01-02 09:00:00,13464,92665,78662,47964,1411
2015-01-02 10:00:00,13465,93044,76483,49000,1416
2015-01-02 11:00:00,13542,94213,75546,48956,1434
2015-01-02 12:00:00,14305,100325,79711,53217,1527
2015-01-02 13:00:00,14429,101124,78630,54892,1539
2015-01-02 14:00:00,14237,100862,77287,55669,1535
2015-01-02 15:00:00,14151,101742,77653,57429,1549
2015-01-02 16:00:00,16182,114073,87684,67217,1737
2015-01-02 17:00:00,19074,130508,105495,79180,1987
2015-01-02 18:00:00,20371,138908,112232,83763,2115
2015-01-02 19:00:00,18693,126947,103667,78459,1933
2015-01-02 20:00:00,16937,115572,94248,71364,1759
2015-01-02 21:00:00,15621,109101,87720,65078,1661
2015-01-02 22:00:00,15475,104060,87390,59722,1584
2015-01-02 23:00:00,14696,94436,80746,52620,1438
2015-01-03 00:00:00,12765,80721,69451,43085,1229
2015-01-03 01:00:00,11801,76059,66783,40603,1158
2015-01-03 02:00:00,11236,73536,64506,39344,1119
2015-01-03 03:00:00,11985,78354,69484,41611,1193
2015-01-03 04:00:00,12191,79535,70059,40930,1211
2015-01-03 05:00:00,12538,81295,72440,40943,1237
2015-01-03 06:00:00,12944,82190,74019,41418,1251
2015-01-03 07:00:00,13234,86070,75888,40791,1310
2015-01-03 08:00:00,13715,89358,75767,41310,1360
2015-01-03 09:00:00,14270,93495,76587,44638,1423
2015-01-03 10:00:00,14889,96217,76069,48013,1465
2015-01-03 11:00:00,15148,97780,74539,53874,1489
2015-01-03 12:00:00,15846,103278,77794,58009,1572
2015-01-03 13:00:00,15671,102169,74111,57992,1555
2015-01-03 14:00:00,15412,99790,71472,57385,1519
2015-01-03 15:00:00,15472,98816,70464,57697,1504
2015-01-03 16:00:00,16772,109743,76156,60329,1671
2015-01-03 17:00:00,19157,127905,89965,74499,1947
2015-01-03 18:00:00,20831,139434,99456,85523,2123
2015-01-03 19:00:00,19363,128548,92662,79179,1957
2015-01-03 20:00:00,17649,113457,82955,69804,1727
2015-01-03 21:00:00,16475,104979,77125,63678,1598
2015-01-03 22:00:00,15860,99113,76785,57927,1509
2015-01-03 23:00:00,14726,92138,72323,51117,1403
2015-01-04 00:00:00,12769,79886,62207,41574,1216
2015-01-04 01:00:00,11872,75075,59748,39266,1143
2015-01-04 02:00:00,11353,72819,57346,38022,1108
2015-01-04 03:00:00,12191,77809,60879,41682,1184
2015-01-04 04:00:00,12352,78676,61109,41567,1198
2015-01-04 05:00:00,12643,79621,63273,42097,1212
2015-01-04 06:00:00,12958,79014,64979,42355,1203
2015-01-04 07:00:00,13294,81542,67255,43887,1241
2015-01-04 08:00:00,13489,83558,67639,44544,1272
2015-01-04 09:00:00,13813,87267,69129,46656,1328
2015-01-04 10:00:00,13730,89802,69300,49170,1367
2015-01-04 11:00:00,13823,92153,68905,50327,1403
2015-01-04 12:00:00,14746,97068,73033,54691,1478
2015-01-04 13:00:00,14322,94971,69395,55004,1446
2015-01-04 14:00:00,14073,93413,67290,54868,1422
2015-01-04 15:00:00,14102,90922,67735,56108,1384
2015-01-04 16:00:00,15894,103264,76650,64276,1572
2015-01-04 17:00:00,19106,124458,94181,78261,1895
2015-01-04 18:00:00,21287,137575,106455,87637,2095
2015-01-04 19:00:00,20230,127960,101287,80502,1948
2015-01-04 20:00:00,18361,114261,92058,70797,1740
2015-01-04 21:00:00,17196,106677,86081,64183,1624
2015-01-04 22:00:00,16508,101357,84943,57552,1543
2015-01-04 23:00:00,15217,91148,78145,49901,1388
2015-01-05 00:00:00,13059,77413,66984,39556,1178
2015-01-05 01:00:00,12308,72844,64704,37292,1109
2015-01-05 02:00:00,11913,71274,63145,36267,1085
2015-01-05 03:00:00,13057,78113,69500,38900,1189
2015-01-05 04:00:00,13330,80782,71588,42616,1230
2015-01-05 05:00:00,14825,90572,81723,45235,1379
2015-01-05 06:00:00,16599,100176,91521,47455,1525
2015-01-05 07:00:00,17108,104172,92891,50251,1586
2015-01-05 08:00:00,17020,105395,90271,54534,1605
2015-01-05 09:00:00,16509,103095,86262,54557,1569
2015-01-05 10:00:00,15912,101620,82845,54055,1547
2015-01-05 11:00:00,15615,103789,81138,53713,1580
2015-01-05 12:00:00,16114,107019,84403,57924,1629
2015-01-05 13:00:00,16474,108373,84585,59589,1650
2015-01-05 14:00:00,16557,108275,83124,59837,1648
2015-01-05 15:00:00,16729,109491,83234,60602,1667
2015-01-05 16:00:00,18466,122746,93695,68234,1869
2015-01-05 17:00:00,21687,144533,113461,82314,2201
2015-01-05 18:00:00,22728,152322,121303,88472,2319
2015-01-05 19:00:00,20855,139964,111388,81134,2131
2015-01-05 20:00:00,18979,125027,101021,72683,1903
2015-01-05 21:00:00,17558,115701,93570,65869,1761
2015-01-05 22:00:00,17233,109557,93013,59447,1668
2015-01-05 23:00:00,16043,97718,85339,51229,1488
2015-01-06 00:00:00,13983,83565,73342,40420,1272
2015-01-06 01:00:00,13247,78578,70756,38084,1196
2015-01-06 02:00:00,12872,76785,69259,37115,1169
2015-01-06 03:00:00,14133,84250,76267,41265,1283
2015-01-06 04:00:00,14488,86440,78308,40873,1316
2015-01-06 05:00:00,16103,95090,88797,43547,1448
2015-01-06 06:00:00,17875,103256,98680,44502,1572
2015-01-06 07:00:00,18142,105686,99224,47662,1609
2015-01-06 08:00:00,17957,105270,95850,52272,1603
2015-01-06 09:00:00,17207,102256,90766,52758,1557
2015-01-06 10:00:00,16560,100603,86968,52355,1532
2015-01-06 11:00:00,16224,100513,85291,52041,1530
2015-01-06 12:00:00,16720,105877,88210,56234,1612
2015-01-06 13:00:00,17149,106594,88348,57997,1623
2015-01-06 14:00:00,17303,106163,87082,58627,1616
2015-01-06 15:00:00,17547,108155,87042,60016,1647
2015-01-06 16:00:00,19300,122441,96801,69305,1864
2015-01-06 17:00:00,22230,144982,114538,81077,2207
2015-01-06 18:00:00,22942,152341,120846,88983,2319
2015-01-06 19:00:00,20723,139990,110168,82098,2131
2015-01-06 20:00:00,18653,125425,99118,73836,1910
2015-01-06 21:00:00,17104,115877,91306,67055,1764
2015-01-06 22:00:00,16724,109168,90269,60583,1662
2015-01-06 23:00:00,15714,97595,83206,52023,1486
2015-01-07 00:00:00,12668,75266,66555,35729,1146
2015-01-07 01:00:00,11813,69923,64065,33321,1064
2015-01-07 02:00:00,11573,69621,63011,34338,1060
2015-01-07 03:00:00,12710,77932,69716,39571,1186
2015-01-07 04:00:00,13050,80980,72439,41424,1233
2015-01-07 05:00:00,14597,91297,82885,44364,1390
2015-01-07 06:00:00,16359,104193,93453,47330,1586
2015-01-07 07:00:00,17014,109882,95866,50714,1673
2015-01-07 08:00:00,16944,110511,93014,55405,1682
2015-01-07 09:00:00,16291,107689,88089,59131,1639
2015-01-07 10:00:00,15758,106745,84420,57807,1625
2015-01-07 11:00:00,15720,107176,82959,57154,1632
2015-01-07 12:00:00,15913,109872,84071,59390,1673
2015-01-07 13:00:00,16285,112308,84392,61712,1710
2015-01-07 14:00:00,16438,112693,83427,62164,1716
2015-01-07 15:00:00,16510,112265,82573,61715,1709
2015-01-07 16:00:00,17344,116943,87033,63719,1780
2015-01-07 17:00:00,18680,123987,95160,68431,1888
2015-01-07 18:00:00,18077,119137,93868,66171,1814
2015-01-07 19:00:00,16809,112324,87503,61888,1710
2015-01-07 20:00:00,16103,106108,82239,58713,1615
2015-01-07 21:00:00,15223,100588,77838,54705,1531
2015-01-07 22:00:00,14931,95378,77690,49288,1452
2015-01-07 23:00:00,14363,84333,71486,42671,1284
2015-01-08 00:00:00,13117,77396,65060,37530,1178
2015-01-08 01:00:00,12279,72084,62175,35042,1097
2015-01-08 02:00:00,11956,73658,60869,34983,1121
2015-01-08 03:00:00,12911,82682,66088,38327,1259
2015-01-08 04:00:00,13103,85579,67711,38957,1303
2015-01-08 05:00:00,14331,94291,76065,42239,1435
2015-01-08 06:00:00,15701,103355,85283,46209,1573
2015-01-08 07:00:00,16149,110446,87037,50459,1681
2015-01-08 08:00:00,16498,112489,84056,55695,1713
2015-01-08 09:00:00,16162,110409,80337,56336,1681
2015-01-08 10:00:00,15929,109705,77690,56180,1670
2015-01-08 11:00:00,15981,110464,76429,56089,1682
2015-01-08 12:00:00,15738,112906,77668,58208,1719
2015-01-08 13:00:00,16254,116939,77696,60233,1780
2015-01-08 14:00:00,16318,117445,76678,60288,1788
2015-01-08 15:00:00,16237,112769,75581,60513,1717
2015-01-08 16:00:00,16627,113898,78597,64374,1734
2015-01-08 17:00:00,17764,118013,86177,70466,1797
2015-01-08 18:00:00,17357,114796,86170,69679,1748
2015-01-08 19:00:00,16181,111178,80762,65967,1693
2015-01-08 20:00:00,15350,105273,76122,63004,1603
2015-01-08 21:00:00,14568,99804,72061,58437,1519
2015-01-08 22:00:00,14419,94254,72341,52601,1435
2015-01-08 23:00:00,13539,84566,67321,44707,1287
2015-01-09 00:00:00,13491,86023,66723,44563,1309
2015-01-09 01:00:00,12667,81426,64145,41627,1240
2015-01-09 02:00:00,12509,79165,61954,40109,1205
2015-01-09 03:00:00,13180,83730,65357,41992,1275
2015-01-09 04:00:00,13260,85629,65974,40822,1304
2015-01-09 05:00:00,14363,92810,72754,42232,1413
2015-01-09 06:00:00,15399,103100,79703,44263,1570
2015-01-09 07:00:00,15726,108552,81075,47590,1653
2015-01-09 08:00:00,15819,111870,77979,52809,1703
2015-01-09 09:00:00,15488,110160,74861,53651,1677
2015-01-09 10:00:00,15198,109399,72382,52860,1665
2015-01-09 11:00:00,15160,109429,71144,51887,1666
2015-01-09 12:00:00,15515,114109,73563,55620,1737
2015-01-09 13:00:00,15540,113936,72062,57102,1735
2015-01-09 14:00:00,15414,112600,70844,57507,1714
2015-01-09 15:00:00,15480,112747,70319,58208,1716
2015-01-09 16:00:00,16522,122630,76717,64266,1867
2015-01-09 17:00:00,19358,140979,91392,76443,2146
2015-01-09 18:00:00,20087,144642,98929,78868,2202
2015-01-09 19:00:00,18260,133789,90314,73599,2037
2015-01-09 20:00:00,16193,121754,80336,66043,1854
2015-01-09 21:00:00,15252,112076,73826,59595,1706
2015-01-09 22:00:00,14965,105026,73161,54189,1599
2015-01-09 23:00:00,14506,95539,69112,49071,1454
2015-01-10 00:00:00,12796,81702,58752,40440,1244
2015-01-10 01:00:00,11952,76626,56241,38533,1166
2015-01-10 02:00:00,11249,73353,53017,36824,1117
2015-01-10 03:00:00,11160,74244,52630,36610,1130
2015-01-10 04:00:00,10858,73704,51986,35663,1122
2015-01-10 05:00:00,11052,73722,53414,35119,1122
2015-01-10 06:00:00,11613,74655,55344,35174,1136
2015-01-10 07:00:00,11691,78794,58033,37269,1199
2015-01-10 08:00:00,12366,83245,59201,40596,1267
2015-01-10 09:00:00,12989,87518,61817,45345,1332
2015-01-10 10:00:00,13696,89897,61461,49167,1369
2015-01-10 11:00:00,13765,91773,61076,51081,1397
2015-01-10 12:00:00,14089,96995,65053,56112,1477
2015-01-10 13:00:00,13898,95149,62423,56455,1448
2015-01-10 14:00:00,13823,93846,60326,56719,1429
2015-01-10 15:00:00,14200,94687,60369,57975,1441
2015-01-10 16:00:00,15583,105375,67123,65518,1604
2015-01-10 17:00:00,18462,123855,82757,75036,1886
2015-01-10 18:00:00,20112,134157,93722,83729,2043
2015-01-10 19:00:00,18919,125022,87950,79188,1903
2015-01-10 20:00:00,16972,113669,79301,71098,1731
2015-01-10 21:00:00,15935,108032,74304,64815,1645
2015-01-10 22:00:00,15539,102942,74544,59291,1567
2015-01-10 23:00:00,15059,93124,70416,52856,1418
2015-01-11 00:00:00,13187,79902,60067,43497,1216
2015-01-11 01:00:00,12461,75436,57542,41205,1148
2015-01-11 02:00:00,11639,73181,54966,39678,1114
2015-01-11 03:00:00,12857,77864,57930,42092,1185
2015-01-11 04:00:00,12975,79040,58296,41470,1203
2015-01-11 05:00:00,13089,80167,60548,41324,1220
2015-01-11 06:00:00,13229,79625,62596,41340,1212
2015-01-11 07:00:00,13281,82417,65221,42741,1255
2015-01-11 08:00:00,13544,85008,66461,43742,1294
2015-01-11 09:00:00,14065,89621,68788,46270,1364
2015-01-11 10:00:00,14626,93166,68975,48939,1418
2015-01-11 11:00:00,14858,95723,68023,54276,1457
2015-01-11 12:00:00,15722,100477,71648,57977,1530
2015-01-11 13:00:00,15451,98628,68057,58610,1501
2015-01-11 14:00:00,14757,97341,66119,59019,1482
2015-01-11 15:00:00,14735,98175,66005,59793,1495
2015-01-11 16:00:00,15664,107630,73618,66552,1639
2015-01-11 17:00:00,18773,127727,90768,79839,1945
2015-01-11 18:00:00,20218,136831,103075,89482,2083
2015-01-11 19:00:00,18989,129261,97609,82404,1968
2015-01-11 20:00:00,17100,117023,88231,72609,1782
2015-01-11 21:00:00,15831,109325,82192,66143,1664
2015-01-11 22:00:00,15245,104534,81060,59612,1591
2015-01-11 23:00:00,14719,95115,75276,51997,1448
2015-01-12 00:00:00,12778,82259,64577,41531,1252
2015-01-12 01:00:00,12051,78289,62475,39384,1192
2015-01-12 02:00:00,11579,76272,60558,38511,1161
2015-01-12 03:00:00,12113,80818,65027,41206,1230
2015-01-12 04:00:00,12294,82580,66725,40632,1257
2015-01-12 05:00:00,13483,91134,75598,42844,1387
2015-01-12 06:00:00,15078,103433,84561,44883,1575
2015-01-12 07:00:00,15827,109842,86341,47831,1672
2015-01-12 08:00:00,15984,111533,83751,52897,1698
2015-01-12 09:00:00,15684,110311,79827,53522,1679
2015-01-12 10:00:00,15458,111600,76596,53291,1699
2015-01-12 11:00:00,15496,111938,75010,53521,1704
2015-01-12 12:00:00,16133,117470,77373,58111,1788
2015-01-12 13:00:00,16447,118886,76500,59929,1810
2015-01-12 14:00:00,16390,118344,74791,60669,1802
2015-01-12 15:00:00,16421,118604,74479,61775,1806
2015-01-12 16:00:00,17723,125614,82688,69727,1912
2015-01-12 17:00:00,20048,142817,100229,85181,2174
2015-01-12 18:00:00,21144,150913,108874,88674,2298
2015-01-12 19:00:00,19402,139012,99919,82068,2116
2015-01-12 20:00:00,17483,128571,89858,75795,1957
2015-01-12 21:00:00,16175,119092,82886,68938,1813
2015-01-12 22:00:00,16170,111432,82495,62461,1696
2015-01-12 23:00:00,15245,100402,76806,54448,1528
2015-01-13 00:00:00,13276,86487,65648,43822,1317
2015-01-13 01:00:00,12394,81429,63245,41690,1240
2015-01-13 02:00:00,11884,79084,61048,40845,1204
2015-01-13 03:00:00,12132,83053,63842,44449,1264
2015-01-13 04:00:00,12205,85020,64894,44652,1294
2015-01-13 05:00:00,13223,92459,72020,47571,1408
2015-01-13 06:00:00,14577,103478,80406,50101,1575
2015-01-13 07:00:00,15250,109673,82777,54024,1670
2015-01-13 08:00:00,15305,112042,80306,55093,1706
2015-01-13 09:00:00,15104,108788,76826,55596,1656
2015-01-13 10:00:00,14963,107504,73710,58036,1637
2015-01-13 11:00:00,14775,107037,72392,57084,1630
2015-01-13 12:00:00,15468,111961,74905,61620,1705
2015-01-13 13:00:00,15858,111972,74336,64240,1705
2015-01-13 14:00:00,15875,111298,72953,65151,1694
2015-01-13 15:00:00,15847,112324,72768,64537,1710
2015-01-13 16:00:00,17068,123071,80369,74054,1874
2015-01-13 17:00:00,19808,139618,96967,82505,2126
2015-01-13 18:00:00,21049,148429,106089,87557,2260
2015-01-13 19:00:00,19296,136532,97484,80630,2079
2015-01-13 20:00:00,17505,121685,87562,76769,1853
2015-01-13 21:00:00,16265,112027,80887,70501,1705
2015-01-13 22:00:00,15959,104915,80567,64429,1597
2015-01-13 23:00:00,15472,94442,75270,56457,1438
2015-01-14 00:00:00,12452,72892,59153,40129,1110
2015-01-14 01:00:00,11723,68229,56766,37485,1039
2015-01-14 02:00:00,11413,69095,55698,37439,1052
2015-01-14 03:00:00,12478,75752,60581,42172,1153
2015-01-14 04:00:00,12815,82230,62900,43017,1252
2015-01-14 05:00:00,14203,91682,71485,46959,1396
2015-01-14 06:00:00,15381,102243,80897,50472,1557
2015-01-14 07:00:00,15975,108198,83710,53878,1647
2015-01-14 08:00:00,16177,111923,81675,59112,1704
2015-01-14 09:00:00,15867,109969,78416,58995,1674
2015-01-14 10:00:00,16007,111098,75989,57994,1691
2015-01-14 11:00:00,16169,112377,74827,56749,1711
2015-01-14 12:00:00,16567,114857,75672,58176,1749
2015-01-14 13:00:00,17003,117459,76234,64428,1788
2015-01-14 14:00:00,16900,115495,75497,65547,1758
2015-01-14 15:00:00,16438,111799,74507,65943,1702
2015-01-14 16:00:00,16753,114820,78319,64081,1748
2015-01-14 17:00:00,18196,120707,86847,68541,1838
2015-01-14 18:00:00,17817,116905,86646,70897,1780
2015-01-14 19:00:00,16634,110901,80848,66444,1688
2015-01-14 20:00:00,15693,105241,75938,62812,1602
2015-01-14 21:00:00,15142,100019,71244,57996,1523
2015-01-14 22:00:00,14879,94386,71305,52039,1437
2015-01-14 23:00:00,13917,83925,66125,44131,1278
2015-01-15 00:00:00,12733,77165,60214,38558,1175
2015-01-15 01:00:00,11856,72441,57728,35742,1103
2015-01-15 02:00:00,11435,75652,56331,35346,1152
2015-01-15 03:00:00,12176,82918,60443,38965,1262
2015-01-15 04:00:00,12220,85384,61740,40054,1300
2015-01-15 05:00:00,13390,93815,69075,43911,1428
2015-01-15 06:00:00,14444,105906,77604,47662,1612
2015-01-15 07:00:00,15189,111879,80144,52436,1703
2015-01-15 08:00:00,15328,112387,77811,58133,1711
2015-01-15 09:00:00,15395,110090,75131,57985,1676
2015-01-15 10:00:00,15225,110861,73362,56789,1688
2015-01-15 11:00:00,15318,110841,73158,55969,1687
2015-01-15 12:00:00,15437,112920,74327,57923,1719
2015-01-15 13:00:00,15834,114500,74547,60490,1743
2015-01-15 14:00:00,15956,114100,73804,61706,1737
2015-01-15 15:00:00,15955,113163,72716,61929,1723
2015-01-15 16:00:00,16209,115480,75200,65142,1758
2015-01-15 17:00:00,17146,120580,81764,70100,1836
2015-01-15 18:00:00,16782,116881,82054,69953,1779
2015-01-15 19:00:00,15721,110945,76878,66556,1689
2015-01-15 20:00:00,15094,105146,72872,63721,1601
2015-01-15 21:00:00,14405,99736,68458,59883,1518
2015-01-15 22:00:00,14417,94306,69142,50696,1436
2015-01-15 23:00:00,13654,84902,64575,43656,1292
2015-01-16 00:00:00,13614,86537,64251,44075,1317
2015-01-16 01:00:00,12932,81745,61853,41712,1244
2015-01-16 02:00:00,12121,79653,59588,40821,1212
2015-01-16 03:00:00,13073,83634,63067,43806,1273
2015-01-16 04:00:00,12916,84461,64325,43991,1286
2015-01-16 05:00:00,14498,90742,72107,47166,1381
2015-01-16 06:00:00,15658,102283,80362,50156,1557
2015-01-16 07:00:00,16176,108521,82819,53381,1652
2015-01-16 08:00:00,16096,109406,80764,58561,1666
2015-01-16 09:00:00,15649,108949,78099,58692,1659
2015-01-16 10:00:00,15444,108788,76061,57888,1656
2015-01-16 11:00:00,15168,108616,75285,57107,1654
2015-01-16 12:00:00,15592,110710,78788,61498,1685
2015-01-16 13:00:00,15728,110999,78821,61851,1690
2015-01-16 14:00:00,15551,110127,78052,62124,1677
2015-01-16 15:00:00,15748,110784,78353,59714,1687
2015-01-16 16:00:00,17559,120903,87401,68123,1841
2015-01-16 17:00:00,20914,141562,104681,82729,2155
2015-01-16 18:00:00,21959,149558,111940,90463,2277
2015-01-16 19:00:00,20035,137316,102523,83194,2091
2015-01-16 20:00:00,18140,122918,92626,74669,1871
2015-01-16 21:00:00,16723,113545,86023,68173,1729
2015-01-16 22:00:00,16473,107030,85947,63539,1629
2015-01-16 23:00:00,15526,96427,79283,58266,1468
2015-01-17 00:00:00,13505,82448,67766,47860,1255
2015-01-17 01:00:00,12646,77717,65145,42365,1183
2015-01-17 02:00:00,12193,75571,63177,40029,1150
2015-01-17 03:00:00,13243,80648,68911,45484,1228
2015-01-17 04:00:00,13446,81773,70132,43984,1245
2015-01-17 05:00:00,13832,83082,73834,45500,1265
2015-01-17 06:00:00,14319,84397,77085,44554,1285
2015-01-17 07:00:00,14877,89500,81000,46654,1362
2015-01-17 08:00:00,15350,93526,82339,50987,1424
2015-01-17 09:00:00,15452,97353,82798,55522,1482
2015-01-17 10:00:00,15217,99130,81083,57719,1509
2015-01-17 11:00:00,15311,98888,78878,57596,1505
2015-01-17 12:00:00,15448,102229,81653,60578,1556
2015-01-17 13:00:00,15333,99719,77653,59841,1518
2015-01-17 14:00:00,14949,97733,75249,59164,1488
2015-01-17 15:00:00,14807,98821,74996,59866,1504
2015-01-17 16:00:00,16608,110103,83310,62892,1676
2015-01-17 17:00:00,19606,131057,101173,76266,1995
2015-01-17 18:00:00,21579,144198,113234,87794,2195
2015-01-17 19:00:00,20097,133962,106553,81470,2040
2015-01-17 20:00:00,18077,118602,96273,71535,1806
2015-01-17 21:00:00,16764,110320,90273,65184,1680
2015-01-17 22:00:00,16197,104359,89358,59282,1589
2015-01-17 23:00:00,15188,93777,82478,52477,1428
2015-01-18 00:00:00,13162,79674,70766,42833,1213
2015-01-18 01:00:00,12359,75198,67934,40443,1145
2015-01-18 02:00:00,11988,72983,65769,39183,1111
2015-01-18 03:00:00,12849,79107,72229,42490,1204
2015-01-18 04:00:00,12926,79746,72690,42256,1214
2015-01-18 05:00:00,13206,80650,75554,42406,1228
2015-01-18 06:00:00,13439,80376,77440,42676,1224
2015-01-18 07:00:00,13732,83419,79865,44406,1270
2015-01-18 08:00:00,14065,85816,80278,45464,1306
2015-01-18 09:00:00,14601,89580,80984,48381,1364
2015-01-18 10:00:00,14851,92292,80845,51381,1405
2015-01-18 11:00:00,14803,94465,79033,54624,1438
2015-01-18 12:00:00,15416,98630,82177,57316,1501
2015-01-18 13:00:00,15005,95561,77853,58637,1455
2015-01-18 14:00:00,14679,93568,75380,57102,1424
2015-01-18 15:00:00,14810,94676,75082,57935,1441
2015-01-18 16:00:00,16179,106171,83147,65393,1616
2015-01-18 17:00:00,19059,127986,100255,78547,1949
2015-01-18 18:00:00,21166,142062,112658,90248,2163
2015-01-18 19:00:00,19912,132647,107041,83703,2020
2015-01-18 20:00:00,18164,118891,97050,74120,1810
2015-01-18 21:00:00,16965,111544,90654,67865,1698
2015-01-18 22:00:00,16357,106887,89268,61408,1627
2015-01-18 23:00:00,15281,96389,82017,52963,1467
2015-01-19 00:00:00,13274,82434,70602,42011,1255
2015-01-19 01:00:00,12529,78181,68127,39823,1190
2015-01-19 02:00:00,12268,76773,66646,39305,1169
2015-01-19 03:00:00,13362,84681,73343,43898,1289
2015-01-19 04:00:00,13689,87612,75316,44474,1334
2015-01-19 05:00:00,15316,98443,85753,48749,1499
2015-01-19 06:00:00,17058,111586,95178,52284,1699
2015-01-19 07:00:00,17440,116907,96172,55301,1780
2015-01-19 08:00:00,17415,116303,93060,59987,1771
2015-01-19 09:00:00,16791,112264,88839,59398,1709
2015-01-19 10:00:00,16298,110574,85741,58202,1683
2015-01-19 11:00:00,16087,110227,84753,57021,1678
2015-01-19 12:00:00,16637,115235,88473,60641,1754
2015-01-19 13:00:00,17250,117191,89695,62271,1784
2015-01-19 14:00:00,17294,117200,88976,62677,1784
2015-01-19 15:00:00,17406,118504,89229,63618,1804
2015-01-19 16:00:00,19004,129944,98531,72440,1978
2015-01-19 17:00:00,22169,151047,116366,87913,2300
2015-01-19 18:00:00,23267,158716,123865,94835,2417
2015-01-19 19:00:00,21203,146226,113214,86483,2226
2015-01-19 20:00:00,19249,131415,102349,78214,2001
2015-01-19 21:00:00,17754,121729,94783,71638,1853
2015-01-19 22:00:00,17421,114186,94117,65148,1738
2015-01-19 23:00:00,16260,101994,86315,56281,1553
2015-01-20 00:00:00,14111,87909,74254,45030,1338
2015-01-20 01:00:00,13214,83181,72116,42613,1266
2015-01-20 02:00:00,12908,81290,70549,41957,1237
2015-01-20 03:00:00,14073,88711,77707,46780,1350
2015-01-20 04:00:00,14400,91035,79788,47038,1386
2015-01-20 05:00:00,15994,100846,90521,51093,1535
2015-01-20 06:00:00,17703,112743,100442,54254,1716
2015-01-20 07:00:00,18002,117623,101055,56800,1791
2015-01-20 08:00:00,17701,117307,97487,61153,1786
2015-01-20 09:00:00,16959,113600,92224,60042,1729
2015-01-20 10:00:00,16396,112089,88482,58598,1706
2015-01-20 11:00:00,16083,111628,86650,57472,1699
2015-01-20 12:00:00,16534,116719,89832,61039,1777
2015-01-20 13:00:00,16908,118842,90706,62518,1809
2015-01-20 14:00:00,16986,118869,89972,62856,1810
2015-01-20 15:00:00,17127,119815,90218,63711,1824
2015-01-20 16:00:00,18993,131037,100798,72307,1995
2015-01-20 17:00:00,22340,152619,120265,87057,2324
2015-01-20 18:00:00,23570,159783,127986,93327,2433
2015-01-20 19:00:00,21604,147079,116985,85609,2239
2015-01-20 20:00:00,19667,132775,105933,77436,2021
2015-01-20 21:00:00,18278,122991,98101,70659,1872
2015-01-20 22:00:00,17932,115437,97083,63944,1757
2015-01-20 23:00:00,16582,103359,88575,55068,1574
2015-01-21 00:00:00,13440,81317,71029,38238,1238
2015-01-21 01:00:00,12622,76239,68972,35613,1161
2015-01-21 02:00:00,12323,75858,68293,35786,1155
2015-01-21 03:00:00,13785,85856,77013,40750,1307
2015-01-21 04:00:00,14187,89457,79773,41527,1362
2015-01-21 05:00:00,15904,100940,91244,45683,1537
2015-01-21 06:00:00,17653,114153,101396,49368,1738
2015-01-21 07:00:00,18004,119447,101812,52904,1819
2015-01-21 08:00:00,17714,118480,98387,57830,1804
2015-01-21 09:00:00,17032,113918,93039,57680,1734
2015-01-21 10:00:00,16470,111950,89421,57249,1704
2015-01-21 11:00:00,16273,111489,87810,57255,1697
2015-01-21 12:00:00,16406,113684,89038,59702,1731
2015-01-21 13:00:00,16956,116437,90637,62370,1773
2015-01-21 14:00:00,17074,116877,90135,63347,1779
2015-01-21 15:00:00,17107,116816,89248,63242,1778
2015-01-21 16:00:00,18127,121834,94250,65944,1855
2015-01-21 17:00:00,19701,129301,103528,70527,1969
2015-01-21 18:00:00,19161,124588,102462,68497,1897
